E
I_0_0/48,false,false,false,false,false,false,0
I_0_0/49,false,false,false,false,false,false,0
I_0_0/50,false,false,false,false,false,false,0
I_0_0/51,false,false,false,false,false,false,0
I_0_0/52,false,false,false,false,false,false,0
I_0_0/53,false,false,false,false,false,false,0
I_0_0/54,false,false,false,false,false,true,100
I_0_0/55,false,false,false,false,false,false,0
I_0_0/56,false,false,false,false,false,false,0
I_0_0/57,false,false,false,false,false,false,0
I_0_0/58,false,false,false,false,false,false,0
I_0_0/59,false,false,false,false,false,true,100
I_0_0/60,false,false,false,false,false,false,0
I_0_0/61,false,false,false,false,false,false,0
I_0_0/62,false,false,false,false,true,true,111
I_0_0/63,false,false,false,false,false,true,100
I_0_0/64,false,false,false,false,false,true,100
I_0_0/65,false,false,false,false,false,false,0
I_0_0/66,false,false,false,false,false,false,0
I_0_0/67,false,false,false,false,false,false,0
I_0_0/68,false,false,false,false,false,false,0
I_0_0/69,false,false,false,false,false,false,0
I_0_0/70,false,false,false,false,true,true,111
I_0_0/71,false,false,false,false,true,true,111
I_0_0/72,false,false,false,false,false,false,0
I_0_0/73,false,false,false,false,true,true,111
I_0_0/74,false,false,false,false,false,false,0
I_0_0/75,false,false,false,false,true,true,111
I_0_0/76,false,false,false,false,false,false,0
I_0_0/77,false,false,false,false,false,true,100
I_0_0/78,false,false,false,false,false,false,0
I_0_0/79,false,false,false,false,false,false,0
I_0_0/80,false,false,false,false,false,false,0
I_0_0/81,false,false,false,false,false,false,0
I_0_0/82,false,false,false,false,false,true,100
I_0_0/83,false,false,false,false,false,false,0
I_0_0/84,false,false,false,false,false,true,100
I_0_0/85,false,false,false,false,false,false,0
I_0_0/86,false,false,false,false,true,true,111
I_0_0/87,false,false,false,false,false,true,100
I_0_0/88,false,false,false,false,false,false,0
I_0_0/89,false,false,false,false,false,true,100
I_0_0/90,false,false,false,false,true,true,111
I_0_0/91,false,false,false,false,false,false,0
I_0_0/92,false,false,false,false,false,false,0
I_0_0/93,false,false,false,false,true,true,111
I_0_0/94,false,false,false,false,false,true,100
I_0_0/95,false,false,false,false,false,true,100
I_0_0/96,false,false,false,false,true,true,111
I_0_0/97,false,false,false,false,false,false,0
I_0_0/98,false,false,false,false,false,true,100
I_0_0/99,false,false,false,false,false,false,0
I_0_0/100,false,false,false,false,true,true,111
I_0_0/101,false,false,false,false,false,true,100
I_0_0/102,false,false,false,false,true,true,111
I_0_0/103,false,false,false,false,false,false,0
I_0_0/104,false,false,false,false,false,false,0
I_0_0/105,false,false,false,false,false,false,0
I_0_0/106,false,false,false,false,true,true,111
I_0_0/107,false,false,false,false,true,true,111
I_0_0/108,false,false,false,false,false,false,0
I_0_0/109,false,false,false,false,false,true,100
I_0_0/110,false,false,false,false,false,false,0
I_0_0/111,false,false,false,false,false,true,100
I_0_0/112,false,false,false,false,false,false,0
I_0_0/113,false,false,false,false,false,true,100
I_0_0/114,false,false,false,false,false,false,0
I_0_0/115,false,false,false,false,false,true,100
I_0_0/116,false,false,false,false,false,false,0
I_0_0/117,false,false,false,false,false,false,0
I_0_0/118,false,false,false,false,false,false,0
I_0_0/119,false,false,false,false,true,true,111
I_0_0/120,false,false,false,false,false,false,0
I_0_0/121,false,false,false,false,false,false,0
I_0_0/122,false,false,false,false,true,true,111
I_0_0/123,false,false,false,false,false,false,0
I_0_0/124,false,false,false,false,true,true,111
I_0_0/125,false,false,false,false,false,false,0
I_0_0/126,false,false,false,false,false,false,0
I_0_0/127,false,false,false,false,false,true,100
I_0_0/128,false,false,false,false,false,true,100
I_0_0/129,false,false,false,false,false,false,0
I_0_0/130,false,false,false,false,false,true,100
I_0_0/131,false,false,false,false,false,false,0
I_0_0/132,false,false,false,false,true,true,111
I_0_0/133,false,false,false,false,false,false,0
I_0_0/134,false,false,false,false,false,false,0
I_0_0/135,false,false,false,false,false,true,100
I_0_0/136,false,false,false,false,true,true,111
I_0_0/137,false,false,false,false,true,true,111
I_0_0/138,false,false,false,false,true,true,111
I_0_0/139,false,false,false,false,false,false,0
I_0_0/140,false,false,false,false,false,false,0
I_0_0/141,false,false,false,false,true,true,111
I_0_0/142,false,false,false,false,true,true,111
I_0_0/143,false,false,false,false,false,true,100
I_0_0/144,false,false,false,false,false,false,0
I_0_0/145,false,false,false,false,false,false,0
I_0_0/146,false,false,false,false,true,true,111
I_0_0/147,false,false,false,false,false,true,100
I_0_0/148,false,false,false,false,false,true,100
I_0_0/149,false,false,false,false,false,false,0
I_0_0/150,false,false,false,false,false,false,0
I_0_0/151,false,false,false,false,true,true,111
I_0_0/152,false,false,false,false,false,false,0
I_0_0/153,false,false,false,false,false,false,0
I_0_0/154,false,false,false,false,true,true,111
I_0_0/155,false,false,false,false,true,true,111
I_0_0/156,false,false,false,false,false,false,0
I_0_0/157,false,false,false,false,true,true,111
I_0_0/158,false,false,false,false,true,true,111
I_0_0/159,false,false,false,false,false,false,0
I_0_0/160,false,false,false,false,false,true,100
I_0_0/161,false,false,false,false,true,true,111
I_0_0/162,false,false,false,false,false,false,0
I_0_0/163,false,false,false,false,false,true,100
I_0_0/164,false,false,false,false,false,false,0
I_0_0/165,false,false,false,false,false,false,0
I_0_0/166,false,false,false,false,false,false,0
I_0_0/167,false,false,false,false,false,false,0
I_0_0/168,false,false,false,false,false,false,0
I_0_0/169,false,false,false,false,false,true,100
I_0_0/170,false,false,false,false,false,false,0
I_0_0/171,false,false,false,false,false,false,0
I_0_0/172,false,false,false,false,false,false,0
I_0_0/173,false,false,false,false,true,true,111
I_0_0/174,false,false,false,false,false,true,100
I_0_0/175,false,false,false,false,true,true,111
I_0_0/176,false,false,false,false,false,true,100
I_0_0/177,false,false,false,false,true,true,111
I_0_0/178,false,false,false,false,false,false,0
I_0_0/179,false,false,false,false,false,true,100
I_0_0/180,false,false,false,false,true,true,111
I_0_0/181,false,false,false,false,true,true,111
I_0_0/182,false,false,false,false,true,true,111
I_0_0/183,false,false,false,false,true,true,111
I_0_0/184,false,false,false,false,false,true,100
I_0_0/185,false,false,false,false,false,false,0
I_0_0/186,false,false,false,false,true,true,111
I_0_0/187,false,false,false,false,true,true,111
I_0_0/188,false,false,false,false,true,true,111
I_0_0/189,false,false,false,false,false,true,100
I_0_0/190,false,false,false,false,false,false,0
I_0_0/191,false,false,false,false,false,true,100
I_0_0/192,false,false,false,false,true,true,111
I_0_0/193,false,false,false,false,false,false,0
I_0_0/194,false,false,false,false,true,true,111
I_0_0/195,false,false,false,false,false,true,100
I_0_0/196,false,false,false,false,false,false,0
I_0_0/197,false,false,false,false,false,false,0
I_0_0/198,false,false,false,false,false,false,0
I_0_0/199,false,false,false,false,false,false,0
I_0_0/200,false,false,false,false,true,true,111
I_0_0/201,false,false,false,false,false,false,0
I_0_0/202,false,false,false,false,true,true,111
I_0_0/203,false,false,false,false,false,false,0
I_0_0/204,false,false,false,false,false,true,100
I_0_0/205,false,false,false,false,true,true,111
I_0_0/206,false,false,false,false,false,false,0
I_0_0/207,false,false,false,false,false,false,0
I_0_0/208,false,false,false,false,false,false,0
I_0_0/209,false,false,false,false,false,true,100
I_0_0/210,false,false,false,false,true,true,111
I_0_0/211,false,false,false,false,false,false,0
I_0_0/212,false,false,false,false,false,true,100
I_0_0/213,false,false,false,false,false,false,0
I_0_0/214,false,false,false,false,false,false,0
I_0_0/215,false,false,false,false,true,true,111
I_0_0/216,false,false,false,false,true,true,111
I_0_0/217,false,false,false,false,false,true,100
I_0_0/218,false,false,false,false,false,false,0
I_0_0/219,false,false,false,false,true,true,111
I_0_0/220,false,false,false,false,false,false,0
I_0_0/221,false,false,false,false,true,true,111
I_0_0/222,false,false,false,false,false,true,100
I_0_0/223,false,false,false,false,false,false,0
I_0_0/224,false,false,false,false,false,false,0
I_0_0/225,false,false,false,false,false,false,0
I_0_0/226,false,false,false,false,true,true,111
I_0_0/227,false,false,false,false,false,false,0
I_0_0/228,false,false,false,false,true,true,111
I_0_0/229,false,false,false,false,false,false,0
I_0_0/230,false,false,false,false,true,true,111
I_0_0/231,false,false,false,false,true,true,111
I_0_0/232,false,false,false,false,false,false,0
I_0_0/233,false,false,false,false,true,true,111
I_0_0/234,false,false,false,false,false,false,0
I_0_0/235,false,false,false,false,false,false,0
I_0_0/236,false,false,false,false,false,false,0
I_0_0/237,false,false,false,false,false,false,0
I_0_0/238,false,false,false,false,false,false,0
I_0_0/239,false,false,false,false,false,false,0
I_0_0/240,false,false,false,false,false,false,0
I_0_0/241,false,false,false,false,true,true,111
I_0_0/242,false,false,false,false,false,true,100
I_0_0/243,false,false,false,false,true,true,111
I_0_0/244,false,false,false,false,false,true,100
I_0_0/245,false,false,false,false,false,false,0
I_0_0/246,false,false,false,false,true,true,111
I_0_0/247,false,false,false,false,false,false,0
I_0_0/248,false,false,false,false,false,true,100
I_0_0/249,false,false,false,false,false,false,0
I_0_0/250,false,false,false,false,false,false,0
I_0_0/251,false,false,false,false,false,false,0
I_0_0/252,false,false,false,false,true,true,111
I_0_0/253,false,false,false,false,false,true,100
I_0_0/254,false,false,false,false,false,false,0
I_0_0/255,false,false,false,false,true,true,111
I_0_0/256,false,false,false,false,false,false,0
I_0_0/257,false,false,false,false,false,false,0
I_0_0/258,false,false,false,false,false,false,0
I_0_0/259,false,false,false,false,false,false,0
I_0_0/260,false,false,false,false,false,false,0
I_0_0/261,false,false,false,false,false,false,0
I_0_0/262,false,false,false,false,true,true,111
I_0_0/263,false,false,false,false,true,true,111
I_0_0/264,false,false,false,false,false,false,0
I_0_0/265,false,false,false,false,false,true,100
I_0_0/266,false,false,false,false,false,false,0
I_0_0/267,false,false,false,false,false,false,0
I_0_0/268,false,false,false,false,false,true,100
I_0_0/269,false,false,false,false,false,true,100
I_0_0/270,false,false,false,false,false,true,100
I_0_0/271,false,false,false,false,true,true,111
I_0_0/272,false,false,false,false,false,false,0
I_0_0/273,false,false,false,false,false,false,0
I_0_0/274,false,false,false,false,false,true,100
I_0_0/275,false,false,false,false,true,true,111
I_0_0/276,false,false,false,false,false,false,0
I_0_0/277,false,false,false,false,false,false,0
I_0_0/278,false,false,false,false,false,false,0
I_0_0/279,false,false,false,false,false,true,100
I_0_0/280,false,false,false,false,true,true,111
I_0_0/281,false,false,false,false,true,true,111
I_0_0/282,false,false,false,false,false,false,0
I_0_0/283,false,false,false,false,false,false,0
I_0_0/284,false,false,false,false,false,false,0
I_0_0/285,false,false,false,false,true,true,111
I_0_0/286,false,false,false,false,false,false,0
I_0_0/287,false,false,false,false,false,false,0
I_0_0/288,false,false,false,false,true,true,111
I_0_0/289,false,false,false,false,false,false,0
I_0_0/290,false,false,false,false,false,false,0
I_0_0/291,false,false,false,false,false,false,0
I_0_0/292,false,false,false,false,false,false,0
I_0_0/293,false,false,false,false,false,true,100
I_0_0/294,false,false,false,false,false,false,0
I_0_0/295,false,false,false,false,true,true,111
I_0_0/296,false,false,false,false,false,true,100
I_0_0/297,false,false,false,false,true,true,111
I_0_0/298,false,false,false,false,false,true,100
I_0_0/299,false,false,false,false,false,true,100
I_0_0/300,false,false,false,false,true,true,111
I_0_0/301,false,false,false,false,false,false,0
I_0_0/302,false,false,false,false,false,false,0
I_0_0/303,false,false,false,false,true,true,111
I_0_0/304,false,false,false,false,false,false,0
I_0_0/305,false,false,false,false,false,true,100
I_0_0/306,false,false,false,false,false,false,0
I_0_0/307,false,false,false,false,true,true,111
I_0_0/308,false,false,false,false,false,true,100
I_0_0/309,false,false,false,false,false,false,0
I_0_0/310,false,false,false,false,true,true,111
I_0_0/311,false,false,false,false,false,false,0
I_0_0/312,false,false,false,false,false,false,0
I_0_0/313,false,false,false,false,false,false,0
I_0_0/314,false,false,false,false,false,true,100
I_0_0/315,false,false,false,false,false,false,0
I_0_0/316,false,false,false,false,false,false,0
I_0_0/317,false,false,false,false,false,false,0
I_0_0/318,false,false,false,false,false,false,0
I_0_0/319,false,false,false,false,true,true,111
I_0_0/320,false,false,false,false,false,false,0
I_0_0/321,false,false,false,false,false,true,100
I_0_0/322,false,false,false,false,false,false,0
I_0_0/323,false,false,false,false,false,false,0
I_0_0/324,false,false,false,false,false,false,0
I_0_0/325,false,false,false,false,false,true,100
I_0_0/326,false,false,false,false,false,false,0
I_0_0/327,false,false,false,false,true,true,111
I_0_0/328,false,false,false,false,false,true,100
I_0_0/329,false,false,false,false,false,false,0
I_0_0/330,false,false,false,false,false,false,0
I_0_0/331,false,false,false,false,false,false,0
I_0_0/332,false,false,false,false,false,false,0
I_0_0/333,false,false,false,false,false,false,0
I_0_0/334,false,false,false,false,false,false,0
I_0_0/335,false,false,false,false,false,true,100
I_0_0/336,false,false,false,false,true,true,111
I_0_0/337,false,false,false,false,false,false,0
I_0_0/338,false,false,false,false,false,true,100
I_0_0/339,false,false,false,false,false,true,100
I_0_0/340,false,false,false,false,true,true,111
I_0_0/341,false,false,false,false,false,true,100
I_0_0/342,false,false,false,false,false,true,100
I_0_0/343,false,false,false,false,false,true,100
I_0_0/344,false,false,false,false,false,false,0
I_0_0/345,false,false,false,false,false,false,0
I_0_0/346,false,false,false,false,false,false,0
I_0_0/347,false,false,false,false,false,false,0
I_0_0/348,false,false,false,false,false,false,0
I_0_0/349,false,false,false,false,false,true,100
I_0_0/350,false,false,false,false,false,true,100
I_0_0/351,false,false,false,false,true,true,111
I_0_0/352,false,false,false,false,false,false,0
I_0_0/353,false,false,false,false,false,true,100
I_0_0/354,false,false,false,false,false,true,100
I_0_0/355,false,false,false,false,false,true,100
I_0_0/356,false,false,false,false,false,true,100
I_0_0/357,false,false,false,false,false,true,100
I_0_0/358,false,false,false,false,true,true,111
I_0_0/359,false,false,false,false,false,true,100
I_0_0/360,false,false,false,false,false,true,100
I_0_0/361,false,false,false,false,false,true,100
I_0_0/362,false,false,false,false,false,false,0
I_0_0/363,false,false,false,false,false,true,100
I_0_0/364,false,false,false,false,false,false,0
I_0_0/365,false,false,false,false,true,true,111
I_0_0/366,false,false,false,false,false,true,100
I_0_0/367,false,false,false,false,false,false,0
I_0_0/368,false,false,false,false,false,false,0
I_0_0/369,false,false,false,false,true,true,111
I_0_0/370,false,false,false,false,true,true,111
I_0_0/371,false,false,false,false,true,true,111
I_0_0/372,false,false,false,false,true,true,111
I_0_0/373,false,false,false,false,true,true,111
I_0_0/374,false,false,false,false,false,false,0
I_0_0/375,false,false,false,false,false,false,0
I_0_0/376,false,false,false,false,false,false,0
I_0_0/377,false,false,false,false,false,false,0
I_0_0/378,false,false,false,false,false,false,0
I_0_0/379,false,false,false,false,false,false,0
I_0_0/380,false,false,false,false,false,false,0
I_0_0/381,false,false,false,false,false,false,0
I_0_0/382,false,false,false,false,false,true,100
I_0_0/383,false,false,false,false,false,true,100
I_0_0/384,false,false,false,false,false,false,0
I_0_0/385,false,false,false,false,true,true,111
I_0_0/386,false,false,false,false,true,true,111
I_0_0/387,false,false,false,false,false,true,100
I_0_0/388,false,false,false,false,true,true,111
I_0_0/389,false,false,false,false,false,false,0
I_0_0/390,false,false,false,false,false,true,100
I_0_0/391,false,false,false,false,false,false,0
I_0_0/392,false,false,false,false,false,false,0
I_0_0/393,false,false,false,false,false,true,100
I_0_0/394,false,false,false,false,false,true,100
I_0_0/395,false,false,false,false,false,false,0
I_0_0/396,false,false,false,false,false,false,0
I_0_0/397,false,false,false,false,false,false,0
I_0_0/398,false,false,false,false,false,false,0
I_0_0/399,false,false,false,false,false,false,0
I_0_0/400,false,false,false,false,false,true,100
I_0_0/401,false,false,false,false,false,false,0
I_0_0/402,false,false,false,false,true,true,111
I_0_0/403,false,false,false,false,false,false,0
I_0_0/404,false,false,false,false,false,true,100
I_0_0/405,false,false,false,false,false,false,0
I_0_0/406,false,false,false,false,true,true,111
I_0_0/407,false,false,false,false,false,false,0
I_0_0/408,false,false,false,false,false,false,0
I_0_0/409,false,false,false,false,false,true,100
I_0_0/410,false,false,false,false,false,false,0
I_0_0/411,false,false,false,false,false,false,0
I_0_0/412,false,false,false,false,false,false,0
I_0_0/413,false,false,false,false,false,false,0
I_0_0/414,false,false,false,false,true,true,111
I_0_0/415,false,false,false,false,true,true,111
I_0_0/416,false,false,false,false,false,false,0
I_0_0/417,false,false,false,false,false,false,0
I_0_0/418,false,false,false,false,true,true,111
I_0_0/419,false,false,false,false,false,true,100
I_0_0/420,false,false,false,false,false,false,0
I_0_0/421,false,false,false,false,true,true,111
I_0_0/422,false,false,false,false,false,false,0
I_0_0/423,false,false,false,false,false,true,100
I_0_0/424,false,false,false,false,false,false,0
I_0_0/425,false,false,false,false,false,false,0
I_0_0/426,false,false,false,false,false,false,0
I_0_0/427,false,false,false,false,false,false,0
I_0_0/428,false,false,false,false,true,true,111
I_0_0/429,false,false,false,false,true,true,111
I_0_0/430,false,false,false,false,true,true,111
I_0_0/431,false,false,false,false,false,false,0
I_0_0/432,false,false,false,false,true,true,111
I_0_0/433,false,false,false,false,false,true,100
I_0_0/434,false,false,false,false,true,true,111
I_0_0/435,false,false,false,false,true,true,111
I_0_0/436,false,false,false,false,false,true,100
I_0_0/437,false,false,false,false,true,true,111
I_0_0/438,false,false,false,false,false,true,100
I_0_0/439,false,false,false,false,false,false,0
I_0_0/440,false,false,false,false,false,true,100
I_0_0/441,false,false,false,false,false,true,100
I_0_0/442,false,false,false,false,true,true,111
I_0_0/443,false,false,false,false,true,true,111
I_0_0/444,false,false,false,false,false,false,0
I_0_0/445,false,false,false,false,false,true,100
I_0_0/446,false,false,false,false,false,false,0
I_0_0/447,false,false,false,false,false,false,0
I_0_0/448,false,false,false,false,true,true,111
I_0_0/449,false,false,false,false,false,false,0
I_0_0/450,false,false,false,false,true,true,111
I_0_0/451,false,false,false,false,false,true,100
I_0_0/452,false,false,false,false,false,false,0
I_0_0/453,false,false,false,false,false,false,0
I_0_0/454,false,false,false,false,false,false,0
I_0_0/455,false,false,false,false,true,true,111
I_0_0/456,false,false,false,false,true,true,111
I_0_0/457,false,false,false,false,false,true,100
I_0_0/458,false,false,false,false,false,false,0
I_0_0/459,false,false,false,false,true,true,111
I_0_0/460,false,false,false,false,false,false,0
I_0_0/461,false,false,false,false,false,false,0
I_0_0/462,false,false,false,false,true,true,111
I_0_0/463,false,false,false,false,false,false,0
I_0_0/464,false,false,false,false,true,true,111
I_0_0/465,false,false,false,false,false,false,0
I_0_0/466,false,false,false,false,true,true,111
I_0_0/467,false,false,false,false,false,true,100
I_0_0/468,false,false,false,false,true,true,111
I_0_0/469,false,false,false,false,false,false,0
I_0_0/470,false,false,false,false,false,true,100
I_0_0/471,false,false,false,false,false,true,100
I_0_0/472,false,false,false,false,false,false,0
I_0_0/473,false,false,false,false,false,false,0
I_0_0/474,false,false,false,false,false,false,0
I_0_0/475,false,false,false,false,false,true,100
I_0_0/476,false,false,false,false,false,false,0
I_0_0/477,false,false,false,false,true,true,111
I_0_0/478,false,false,false,false,false,true,100
I_0_0/479,false,false,false,false,false,false,0
I_0_0/480,false,false,false,false,false,true,100
I_0_0/481,false,false,false,false,false,true,100
I_0_0/482,false,false,false,false,false,false,0
I_0_0/483,false,false,false,false,false,false,0
I_0_0/484,false,false,false,false,true,true,111
I_0_0/485,false,false,false,false,true,true,111
I_0_0/486,false,false,false,false,false,false,0
I_0_0/487,false,false,false,false,false,true,100
I_0_0/488,false,false,false,false,true,true,111
I_0_0/489,false,false,false,false,false,false,0
I_0_0/490,false,false,false,false,false,false,0
I_0_0/491,false,false,false,false,false,false,0
I_0_0/492,false,false,false,false,false,true,100
I_0_0/493,false,false,false,false,false,true,100
I_0_0/494,false,false,false,false,false,false,0
I_0_0/495,false,false,false,false,false,false,0
I_0_0/496,false,false,false,false,false,true,100
I_0_0/497,false,false,false,false,true,true,111
I_0_0/498,false,false,false,false,false,true,100
I_0_0/499,false,false,false,false,false,false,0
I_0_0/500,false,false,false,false,false,false,0
I_0_0/501,false,false,false,false,true,true,111
I_0_0/502,false,false,false,false,false,false,0
I_0_0/503,false,false,false,false,false,false,0
I_0_0/504,false,false,false,false,false,true,100
I_0_0/505,false,false,false,false,true,true,111
I_0_0/506,false,false,false,false,true,true,111
I_0_0/507,false,false,false,false,true,true,111
I_0_0/508,false,false,false,false,false,false,0
I_0_0/509,false,false,false,false,false,false,0
I_0_0/510,false,false,false,false,true,true,111
I_0_0/511,false,false,false,false,false,false,0
I_0_0/512,false,false,false,false,true,true,111
I_0_0/513,false,false,false,false,true,true,111
I_0_0/514,false,false,false,false,true,true,111
I_0_0/515,false,false,false,false,false,false,0
I_0_0/516,false,false,false,false,false,false,0
I_0_0/517,false,false,false,false,true,true,111
I_0_0/518,false,false,false,false,false,false,0
I_0_0/519,false,false,false,false,false,false,0
I_0_0/520,false,false,false,false,false,false,0
I_0_0/521,false,false,false,false,true,true,111
I_0_0/522,false,false,false,false,true,true,111
I_0_0/523,false,false,false,false,false,true,100
I_0_0/524,false,false,false,false,false,false,0
I_0_0/525,false,false,false,false,false,true,100
I_0_0/526,false,false,false,false,false,false,0
I_0_0/527,false,false,false,false,false,false,0
I_0_0/528,false,false,false,false,true,true,111
I_0_0/529,false,false,false,false,false,true,100
I_0_0/530,false,false,false,false,false,false,0
I_0_0/531,false,false,false,false,false,false,0
I_0_0/532,false,false,false,false,false,false,0
I_0_0/533,false,false,false,false,false,false,0
I_0_0/534,false,false,false,false,false,false,0
I_0_0/535,false,false,false,false,true,true,111
I_0_0/536,false,false,false,false,false,false,0
I_0_0/537,false,false,false,false,true,true,111
I_0_0/538,false,false,false,false,false,false,0
I_0_0/539,false,false,false,false,false,false,0
I_0_0/540,false,false,false,false,false,false,0
I_0_0/541,false,false,false,false,false,false,0
I_0_0/542,false,false,false,false,false,false,0
I_0_0/543,false,false,false,false,false,false,0
I_0_0/544,false,false,false,false,false,false,0
I_0_0/545,false,false,false,false,false,true,100
I_0_0/546,false,false,false,false,false,false,0
I_0_0/547,false,false,false,false,false,false,0
I_0_0/548,false,false,false,false,false,false,0
I_0_0/549,false,false,false,false,false,false,0
I_0_0/550,false,false,false,false,false,true,100
I_0_0/551,false,false,false,false,false,true,100
I_0_0/552,false,false,false,false,false,false,0
I_0_0/553,false,false,false,false,true,true,111
I_0_0/554,false,false,false,false,false,true,100
I_0_0/555,false,false,false,false,false,true,100
I_0_0/556,false,false,false,false,false,false,0
I_0_0/557,false,false,false,false,false,true,100
I_0_0/558,false,false,false,false,false,false,0
I_0_0/559,false,false,false,false,false,true,100
I_0_0/560,false,false,false,false,false,true,100
I_0_0/561,false,false,false,false,true,true,111
I_0_0/562,false,false,false,false,false,false,0
I_0_0/563,false,false,false,false,false,true,100
I_0_0/564,false,false,false,false,false,false,0
I_0_0/565,false,false,false,false,false,false,0
I_0_0/566,false,false,false,false,false,false,0
I_0_0/567,false,false,false,false,false,false,0
I_0_0/568,false,false,false,false,false,false,0
I_0_0/569,false,false,false,false,true,true,111
I_0_0/570,false,false,false,false,true,true,111
I_0_0/571,false,false,false,false,true,true,111
I_0_0/572,false,false,false,false,false,false,0
I_0_0/573,false,false,false,false,false,false,0
I_0_0/574,false,false,false,false,false,false,0
I_0_0/575,false,false,false,false,false,false,0
I_0_0/576,false,false,false,false,false,true,100
I_0_0/577,false,false,false,false,true,true,111
I_0_0/578,false,false,false,false,true,true,111
I_0_0/579,false,false,false,false,false,false,0
I_0_0/580,false,false,false,false,false,true,100
I_0_0/581,false,false,false,false,false,true,100
I_0_0/582,false,false,false,false,false,false,0
I_0_0/583,false,false,false,false,true,true,111
I_0_0/584,false,false,false,false,true,true,111
I_0_0/585,false,false,false,false,false,false,0
I_0_0/586,false,false,false,false,false,false,0
I_0_0/587,false,false,false,false,false,true,100
I_0_0/588,false,false,false,false,true,true,111
I_0_0/589,false,false,false,false,true,true,111
I_0_0/590,false,false,false,false,false,false,0
I_0_0/591,false,false,false,false,true,true,111
I_0_0/592,false,false,false,false,false,true,100
I_0_0/593,false,false,false,false,false,false,0
I_0_0/594,false,false,false,false,false,true,100
I_0_0/595,false,false,false,false,false,false,0
I_0_0/596,false,false,false,false,false,false,0
I_0_0/597,false,false,false,false,false,false,0
I_0_0/598,false,false,false,false,true,true,111
I_0_0/599,false,false,false,false,false,false,0
I_0_0/600,false,false,false,false,false,false,0
I_0_0/601,false,false,false,false,true,true,111
I_0_0/602,false,false,false,false,false,true,100
I_0_0/603,false,false,false,false,false,false,0
I_0_0/604,false,false,false,false,true,true,111
I_0_0/605,false,false,false,false,false,false,0
I_0_0/606,false,false,false,false,false,false,0
I_0_0/607,false,false,false,false,false,false,0
I_0_0/608,false,false,false,false,false,false,0
I_0_0/609,false,false,false,false,false,false,0
I_0_0/610,false,false,false,false,false,false,0
I_0_0/611,false,false,false,false,false,false,0
I_0_0/612,false,false,false,false,false,false,0
I_0_0/613,false,false,false,false,true,true,111
I_0_0/614,false,false,false,false,false,false,0
I_0_0/615,false,false,false,false,false,false,0
I_0_0/616,false,false,false,false,false,true,100
I_0_0/617,false,false,false,false,false,false,0
I_0_0/618,false,false,false,false,false,false,0
I_0_0/619,false,false,false,false,false,false,0
I_0_0/620,false,false,false,false,true,true,111
I_0_0/621,false,false,false,false,false,false,0
I_0_0/622,false,false,false,false,false,false,0
I_0_0/623,false,false,false,false,false,true,100
I_0_0/624,false,false,false,false,false,false,0
I_0_0/625,false,false,false,false,false,false,0
I_0_0/626,false,false,false,false,false,false,0
I_0_0/627,false,false,false,false,false,false,0
I_0_0/628,false,false,false,false,false,true,100
I_0_0/629,false,false,false,false,false,true,100
I_0_0/630,false,false,false,false,false,false,0
I_0_0/631,false,false,false,false,false,true,100
I_0_0/632,false,false,false,false,false,false,0
I_0_0/633,false,false,false,false,true,true,111
I_0_0/634,false,false,false,false,false,true,100
I_0_0/635,false,false,false,false,false,true,100
